Created as New Dataset,
nm,A
2500.0,-0.0002
2490.0,-0.0007
2480.0,0.0005
2470.0,-0.0002
2460.0,-0.0001
2450.0,-0.0004
2440.0,0.0002
2430.0,-0.0001
2420.0,0.0002
2410.0,0.0003
2400.0,-0.0001
2390.0,0.0001
2380.0,-0.0001
2370.0,0.0000
2360.0,0.0001
2350.0,-0.0000
2340.0,-0.0001
2330.0,0.0000
2320.0,0.0001
2310.0,-0.0000
2300.0,-0.0000
2290.0,0.0000
2280.0,0.0000
2270.0,-0.0000
2260.0,-0.0000
2250.0,-0.0000
2240.0,-0.0000
2230.0,0.0000
2220.0,-0.0000
2210.0,0.0000
2200.0,-0.0001
2190.0,0.0000
2180.0,0.0000
2170.0,-0.0000
2160.0,0.0000
2150.0,-0.0000
2140.0,-0.0000
2130.0,0.0000
2120.0,-0.0000
2110.0,-0.0000
2100.0,-0.0000
2090.0,-0.0000
2080.0,-0.0000
2070.0,-0.0000
2060.0,-0.0000
2050.0,0.0000
2040.0,-0.0000
2030.0,0.0000
2020.0,0.0000
2010.0,0.0000
2000.0,0.0000
1990.0,0.0000
1980.0,-0.0000
1970.0,0.0000
1960.0,0.0000
1950.0,0.0000
1940.0,-0.0000
1930.0,-0.0000
1920.0,0.0000
1910.0,-0.0000
1900.0,0.0000
1890.0,0.0000
1880.0,0.0000
1870.0,0.0000
1860.0,-0.0000
1850.0,-0.0001
1840.0,-0.0000
1830.0,0.0000
1820.0,0.0000
1810.0,0.0000
1800.0,0.0000
1790.0,0.0000
1780.0,0.0000
1770.0,0.0000
1760.0,-0.0000
1750.0,0.0000
1740.0,0.0000
1730.0,-0.0000
1720.0,-0.0000
1710.0,0.0000
1700.0,0.0000
1690.0,0.0000
1680.0,0.0000
1670.0,0.0000
1660.0,0.0000
1650.0,0.0000
1640.0,0.0000
1630.0,0.0000
1620.0,0.0000
1610.0,0.0000
1600.0,0.0000
1590.0,0.0000
1580.0,0.0000
1570.0,0.0000
1560.0,0.0000
1550.0,0.0000
1540.0,0.0000
1530.0,0.0000
1520.0,0.0000
1510.0,0.0000
1500.0,0.0000
1490.0,0.0000
1480.0,0.0000
1470.0,0.0000
1460.0,0.0000
1450.0,0.0000
1440.0,0.0000
1430.0,0.0000
1420.0,0.0000
1410.0,0.0000
1400.0,0.0000
1390.0,0.0000
1380.0,0.0000
1370.0,0.0000
1360.0,0.0000
1350.0,0.0000
1340.0,0.0000
1330.0,0.0000
1320.0,0.0000
1310.0,0.0000
1300.0,0.0000
1290.0,0.0000
1280.0,0.0000
1270.0,0.0000
1260.0,0.0000
1250.0,0.0000
1240.0,0.0000
1230.0,0.0000
1220.0,0.0000
1210.0,0.0000
1200.0,0.0000
1190.0,0.0000
1180.0,0.0000
1170.0,0.0000
1160.0,0.0000
1150.0,0.0000
1140.0,0.0000
1130.0,0.0000
1120.0,0.0000
1110.0,0.0000
1100.0,0.0000
1090.0,-0.0000
1080.0,-0.0000
1070.0,0.0000
1060.0,0.0000
1050.0,0.0000
1040.0,0.0000
1030.0,0.0000
1020.0,0.0000
1010.0,0.0000
1000.0,-0.0000
990.0,0.0000
980.0,-0.0000
970.0,-0.0000
960.0,0.0000
950.0,0.0000
940.0,0.0000
930.0,0.0000
920.0,-0.0000
910.0,-0.0000
900.0,0.0000
890.0,-0.0000
880.0,-0.0001
870.0,-0.0001
860.0,-0.0005
850.0,-0.0008
840.0,-0.0003
830.0,-0.0003
820.0,-0.0001
810.0,0.0005
800.0,0.0007
790.0,0.0005
780.0,-0.0002
770.0,-0.0002
760.0,0.0001
750.0,0.0003
740.0,0.0001
730.0,-0.0001
720.0,0.0001
710.0,0.0003
700.0,0.0001
690.0,0.0001
680.0,0.0003
670.0,0.0003
660.0,0.0003
650.0,0.0001
640.0,0.0000
630.0,0.0000
620.0,-0.0000
610.0,0.0002
600.0,0.0002
590.0,0.0002
580.0,0.0002
570.0,0.0001
560.0,0.0001
550.0,0.0001
540.0,0.0002
530.0,0.0002
520.0,0.0000
510.0,-0.0001
500.0,0.0002
490.0,0.0003
480.0,-0.0001
470.0,0.0000
460.0,0.0002
450.0,0.0000
440.0,0.0000
430.0,0.0000
420.0,-0.0000
410.0,0.0000
400.0,-0.0002
390.0,-0.0004
380.0,-0.0009
370.0,-0.0002
360.0,0.0010
350.0,0.0000
340.0,-0.0002
330.0,-0.0006
320.0,-0.0006
310.0,0.0000
300.0,-0.0003
290.0,-0.0004
280.0,0.0004
270.0,0.0006
260.0,0.0002
250.0,-0.0002
